# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1790071	1790529	-	EMBJFE_01628	sdhC	succinate dehydrogenase, cytochrome b556 subunit	COG:C, COG:COG2009, GO:0000104, GO:0006099, GO:0009055, GO:0045273, SO:0001217, UniRef:UniRef50_A0A318QMA5, UniRef:UniRef90_A0A318QMA5
contig_1	cds	1790717	1791736	-	EMBJFE_01629	asd	aspartate-semialdehyde dehydrogenase	COG:COG0136, COG:E, EC:1.2.1.11, GO:0004073, GO:0008652, GO:0016620, GO:0051287, KEGG:K00133, RefSeq:WP_007397043.1, SO:0001217, UniParc:UPI0002080287, UniRef:UniRef100_A0A181C6Q3, UniRef:UniRef50_V4TF94, UniRef:UniRef90_A0A347WA74
contig_1	cds	1792018	1793568	+	EMBJFE_01630	zwf	glucose-6-phosphate dehydrogenase	EC:1.1.1.363, EC:1.1.1.49, GO:0004345, GO:0006006, GO:0006098, GO:0016614, GO:0050661, KEGG:K00036, RefSeq:WP_034926906.1, SO:0001217, UniParc:UPI0004DA2644, UniRef:UniRef100_A0A181C6Q7, UniRef:UniRef50_A0A2S3W2P3, UniRef:UniRef90_G2I0D0
contig_1	cds	1793793	1794329	-	EMBJFE_01631		LTXXQ motif family protein	RefSeq:WP_007397039.1, SO:0001217, UniParc:UPI0002080283, UniRef:UniRef100_A0A181C6R5, UniRef:UniRef50_A0A318QVC8, UniRef:UniRef90_A0A181C6R5
contig_1	cds	1794388	1794723	-	EMBJFE_01632		Translation initiation factor IF-2	RefSeq:WP_099963272.1, SO:0001217, UniParc:UPI000C1B4459, UniRef:UniRef100_A0A858JKM4, UniRef:UniRef50_A0A0D6QCQ3, UniRef:UniRef90_A0A858JKM4
contig_1	cds	1794810	1795526	-	EMBJFE_01633		2OG-Fe(II) oxygenase	SO:0001217, UniRef:UniRef50_G2I0D3, UniRef:UniRef90_A0A858JIB3
contig_1	cds	1795538	1795876	-	EMBJFE_01634		Carboxymuconolactone decarboxylase family protein	RefSeq:WP_039998492.1, SO:0001217, UniParc:UPI0002FD7250, UniRef:UniRef100_A0A181C6R0, UniRef:UniRef50_A0A085G736, UniRef:UniRef90_A0A181C6R0
contig_1	cds	1795997	1797199	+	EMBJFE_01635	zapE	cell division protein ZapE	GO:0005524, GO:0016887, GO:0051301, RefSeq:WP_034926916.1, SO:0001217, UniParc:UPI0004D558A5, UniRef:UniRef100_UPI0004D558A5, UniRef:UniRef50_A0A967EBQ6, UniRef:UniRef90_A0A318PLM0
contig_1	cds	1797543	1800416	+	EMBJFE_01636		2-oxoglutarate dehydrogenase E1 component	EC:1.2.4.2, GO:0004591, GO:0006099, GO:0030976, RefSeq:WP_007397033.1, SO:0001217, UniParc:UPI000208027D, UniRef:UniRef100_A0A181C6Q9, UniRef:UniRef50_A0A2S6TSY2, UniRef:UniRef90_A0A0M0EJR5
contig_1	cds	1800540	1801799	+	EMBJFE_01637	odhB	2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase	COG:C, COG:COG0508, EC:2.3.1.61, GO:0004149, GO:0006099, GO:0045252, RefSeq:WP_007397032.1, SO:0001217, UniParc:UPI000208027C, UniRef:UniRef100_A0A181C6R7, UniRef:UniRef50_Q6FYD4, UniRef:UniRef90_A0A0M0EJR3
contig_1	cds	1801869	1803602	+	EMBJFE_01638	lpdA	dihydrolipoyl dehydrogenase	COG:C, COG:COG1249, EC:1.8.1.4, GO:0004148, GO:0050660, KEGG:K00382, RefSeq:WP_039998490.1, SO:0001217, UniParc:UPI00031B2759, UniRef:UniRef100_A0A181C6Q5, UniRef:UniRef50_A0A511X7L9, UniRef:UniRef90_A0A347WA66
contig_1	cds	1803861	1805588	-	EMBJFE_01639		Cyclic di-GMP phosphodiesterase Gmr	RefSeq:WP_007397029.1, SO:0001217, UniParc:UPI000208017C, UniRef:UniRef100_A0A181C6R3, UniRef:UniRef50_A0A2S3W4N9, UniRef:UniRef90_A0A0M0EJQ2
contig_1	cds	1805639	1807861	-	EMBJFE_01640		EAL domain-containing protein	RefSeq:WP_112209826.1, SO:0001217, UniParc:UPI0007DDBE3F, UniRef:UniRef100_A0A181C6S0, UniRef:UniRef50_A0A0M0EKP8, UniRef:UniRef90_A0A181C6S0
contig_1	cds	1808177	1808434	-	EMBJFE_01641		DUF6587 domain-containing protein	RefSeq:WP_034926930.1, SO:0001217, UniParc:UPI0002E01A73, UniRef:UniRef100_A0A181C6S6, UniRef:UniRef50_A0A318QEU5, UniRef:UniRef90_A0A181C6S6
contig_1	cds	1808434	1810269	-	EMBJFE_01642	feoB	ferrous iron transport protein B	COG:COG0370, COG:P, GO:0005525, GO:0006826, GO:0015093, GO:0016020, RefSeq:WP_007397026.1, SO:0001217, UniParc:UPI0002080179, UniRef:UniRef100_A0A181C6U7, UniRef:UniRef50_G2I0E2, UniRef:UniRef90_G2I0E2
contig_1	cds	1810266	1810514	-	EMBJFE_01643		Ferrous iron transport protein A	RefSeq:WP_034926933.1, SO:0001217, UniParc:UPI0004D56FBF, UniRef:UniRef100_A0A181C6T6, UniRef:UniRef50_G0AJ05, UniRef:UniRef90_A0A181C6T6
contig_1	cds	1810644	1811978	-	EMBJFE_01644		cobyrinate a,c-diamide synthase	GO:0042242, RefSeq:WP_172459693.1, SO:0001217, UniParc:UPI0004D9025C, UniRef:UniRef100_A0A858JJR9, UniRef:UniRef50_Q8UBQ8, UniRef:UniRef90_G2I0E4
contig_1	cds	1812047	1813138	+	EMBJFE_01645		cobalt-precorrin-5B (C(1))-methyltransferase	EC:2.1.1.195, GO:0008168, GO:0009236, KEGG:K02188, RefSeq:WP_034926937.1, SO:0001217, UniParc:UPI0004DA959A, UniRef:UniRef100_A0A181C6R8, UniRef:UniRef50_Q8GDE1, UniRef:UniRef90_A0A181C6R8
contig_1	cds	1813246	1813998	-	EMBJFE_01646	cobM	precorrin-4 C(11)-methyltransferase	COG:COG2875, COG:H, EC:2.1.1.133, GO:0009236, GO:0046026, RefSeq:WP_007397021.1, SO:0001217, UniParc:UPI0002080174, UniRef:UniRef100_A0A181C6S2, UniRef:UniRef50_Q8XS61, UniRef:UniRef90_A0A0M0EJQ5
contig_1	cds	1813995	1814369	-	EMBJFE_01647		Cobalamin biosynthesis protein	RefSeq:WP_034926939.1, SO:0001217, UniParc:UPI0004D8D391, UniRef:UniRef100_A0A181C6T3, UniRef:UniRef50_A0A2S3W0K1, UniRef:UniRef90_G2I0E7
contig_1	cds	1814366	1815613	-	EMBJFE_01648		Bifunctional cobalt-precorrin-7 (C(5))-methyltransferase/cobalt-precorrin-6B (C(15))-methyltransferase	EC:2.1.1.132, EC:2.1.1.196, EC:2.1.1.289, KEGG:K00595, RefSeq:WP_034926941.1, SO:0001217, UniParc:UPI0004D9B96B, UniRef:UniRef100_A0A181C6R9, UniRef:UniRef50_A0A0M0EJP4, UniRef:UniRef90_A0A181C6R9
contig_1	cds	1815646	1816416	+	EMBJFE_01649		cobalt-precorrin-6A reductase	EC:1.3.1.106, GO:0009236, GO:0016994, RefSeq:WP_112209828.1, SO:0001217, UniParc:UPI0007DD5106, UniRef:UniRef100_A0A181C6S5, UniRef:UniRef50_A0A0M0EJP3, UniRef:UniRef90_A0A181C6S5
contig_1	cds	1816380	1817153	-	EMBJFE_01650		Precorrin-3B C(17)-methyltransferase	RefSeq:WP_007397017.1, SO:0001217, UniParc:UPI0002080170, UniRef:UniRef100_A0A181C6S8, UniRef:UniRef50_P21640, UniRef:UniRef90_A0A181C6S8
contig_1	cds	1817150	1817887	-	EMBJFE_01651		precorrin-2 C(20)-methyltransferase	EC:2.1.1.130, GO:0009236, GO:0030788, RefSeq:WP_007397016.1, SO:0001217, UniParc:UPI000208016F, UniRef:UniRef100_A0A181C6T5, UniRef:UniRef50_A0A1D8QVB6, UniRef:UniRef90_A0A181C6T5
contig_1	cds	1817884	1818525	-	EMBJFE_01652		precorrin-8X methylmutase	EC:5.4.99.60, EC:5.4.99.61, GO:0009236, GO:0016993, KEGG:K06042, RefSeq:WP_007397015.1, SO:0001217, UniParc:UPI000208016E, UniRef:UniRef100_A0A181C6V3, UniRef:UniRef50_A0A1D8QVC7, UniRef:UniRef90_A0A0M0EJQ1
contig_1	cds	1818522	1819757	-	EMBJFE_01653	cobG	precorrin-3B synthase	EC:1.14.13.83, GO:0016709, GO:0019250, KEGG:K02229, RefSeq:WP_007397014.1, SO:0001217, UniParc:UPI000208016D, UniRef:UniRef100_A0A181C6U5, UniRef:UniRef50_A0A371Z0G1, UniRef:UniRef90_A0A181C6U5
contig_1	cds	1819754	1823125	-	EMBJFE_01654	cobN	cobaltochelatase subunit CobN	EC:6.6.1.2, KEGG:K02230, RefSeq:WP_007397013.1, SO:0001217, UniParc:UPI000208016C, UniRef:UniRef100_A0A181C6T1, UniRef:UniRef50_A0A9X1YA65, UniRef:UniRef90_A0A181C6T1
contig_1	cds	1823262	1824308	-	EMBJFE_01655	cobW	cobalamin biosynthesis protein CobW	GO:0009236, KEGG:K02234, RefSeq:WP_007397012.1, SO:0001217, UniParc:UPI000208016B, UniRef:UniRef100_A0A181C6S7, UniRef:UniRef50_A0A1L3I290, UniRef:UniRef90_A0A0M0EKN4
contig_1	cds	1824314	1824712	-	EMBJFE_01656		DUF1636 domain-containing protein	RefSeq:WP_007397011.1, SO:0001217, UniParc:UPI000208016A, UniRef:UniRef100_A0A181C6T4, UniRef:UniRef50_A0A318PI52, UniRef:UniRef90_A0A181C6T4
contig_1	ncRNA-region	1824870	1825103	-			Cobalamin riboswitch aptamer	RFAM:RF00174, SO:0000035
contig_1	cds	1825158	1825685	-	EMBJFE_01657		Histidine phosphatase family protein	RefSeq:WP_007397009.1, SO:0001217, UniParc:UPI0002080168, UniRef:UniRef100_A0A181C6U9, UniRef:UniRef50_A0A0M0EJP8, UniRef:UniRef90_A0A181C6U9
contig_1	cds	1825852	1826076	+	EMBJFE_01658		Cobalt transporter	RefSeq:WP_007397007.1, SO:0001217, UniParc:UPI0002080166, UniRef:UniRef100_A0A181C6T0, UniRef:UniRef50_A0A6S7BX70, UniRef:UniRef90_G2I0F8
contig_1	cds	1826142	1827107	-	EMBJFE_01659		Alcohol dehydrogenase zinc-dependent	SO:0001217, UniRef:UniRef50_P26646, UniRef:UniRef90_G2I0F9
contig_1	cds	1827450	1828310	+	EMBJFE_01660		NADPH-dependent oxidoreductase	RefSeq:WP_007397004.1, SO:0001217, UniParc:UPI0002080163, UniRef:UniRef100_A0A181C6U3, UniRef:UniRef50_A0A347WA45, UniRef:UniRef90_A0A181C6U3
contig_1	cds	1828451	1829542	+	EMBJFE_01661		branched-chain amino acid aminotransferase	EC:2.6.1.42, GO:0004084, GO:0009081, KEGG:K00826, RefSeq:WP_007397003.1, SO:0001217, UniParc:UPI0002080162, UniRef:UniRef100_A0A181C6U0, UniRef:UniRef50_A0R066, UniRef:UniRef90_G2I0G1
contig_1	cds	1829719	1830117	+	EMBJFE_01662		DUF1579 domain-containing protein	RefSeq:WP_007397002.1, SO:0001217, UniParc:UPI0002080161, UniRef:UniRef100_A0A181C6W3, UniRef:UniRef50_A0A511XIH4, UniRef:UniRef90_A0A181C6W3
contig_1	cds	1830282	1832123	-	EMBJFE_01663	thiC	phosphomethylpyrimidine synthase ThiC	EC:4.1.99.17, GO:0009228, GO:0051536, KEGG:K03147, RefSeq:WP_007397000.1, SO:0001217, UniParc:UPI000208015F, UniRef:UniRef100_A0A181C6V1, UniRef:UniRef50_Q6G477, UniRef:UniRef90_A0A181C6V1
contig_1	cds	1832196	1832315	-	EMBJFE_01664		hypothetical protein	
contig_1	cds	1832518	1834218	+	EMBJFE_01665	ade	adenine deaminase	COG:COG1001, COG:F, EC:3.5.4.2, GO:0000034, GO:0006146, GO:0006168, KEGG:K01486, RefSeq:WP_007396998.1, SO:0001217, UniParc:UPI000208015D, UniRef:UniRef100_A0A181C6T8, UniRef:UniRef50_Q7CXF0, UniRef:UniRef90_A0A0M0EJM7
contig_1	cds	1834244	1835119	+	EMBJFE_01666		Tyrosine-type recombinase/integrase	RefSeq:WP_007396997.1, SO:0001217, UniParc:UPI0002080067, UniRef:UniRef100_A0A181C6U6, UniRef:UniRef50_A0A2S3W0F8, UniRef:UniRef90_A0A181C6U6
contig_1	cds	1835304	1835816	+	EMBJFE_01667		hypothetical protein	
contig_1	cds	1835813	1836661	+	EMBJFE_01668		Segregation and condensation protein A	KEGG:K05896, RefSeq:WP_007396995.1, SO:0001217, UniParc:UPI0002080065, UniRef:UniRef100_A0A181C6T7, UniRef:UniRef50_A0A318PI42, UniRef:UniRef90_A0A181C6T7
contig_1	cds	1837267	1837929	+	EMBJFE_01669	tonB	Protein TonB	KEGG:K03832, SO:0001217, UniRef:UniRef50_A0A1Y0V6E7, UniRef:UniRef90_A0A0D6QC74
contig_1	cds	1838017	1839069	+	EMBJFE_01670	exbB	Biopolymer transport protein ExbB	COG:COG0811, COG:U, RefSeq:WP_007396991.1, SO:0001217, UniParc:UPI0002080061, UniRef:UniRef100_A0A181C6V4, UniRef:UniRef50_C7JDH3, UniRef:UniRef90_A0A181C6V4
contig_1	cds	1839072	1839494	+	EMBJFE_01671	exbD	Biopolymer transport protein ExbD	COG:COG0848, COG:U, RefSeq:WP_034926984.1, SO:0001217, UniParc:UPI0003107F92, UniRef:UniRef100_A0A181C6V7, UniRef:UniRef50_N9EA11, UniRef:UniRef90_A0A4P5NS24
contig_1	cds	1839549	1839986	+	EMBJFE_01672	exbD	TonB-dependent biopolymer transporter integral cytoplasmic membrane subunit ExbD/TolR	COG:COG0848, COG:U, RefSeq:WP_034926987.1, SO:0001217, UniParc:UPI0002E08A12, UniRef:UniRef100_A0A181C6X2, UniRef:UniRef50_A0A511XCE3, UniRef:UniRef90_G2I0H1
contig_1	cds	1840255	1841721	+	EMBJFE_01673		Purine permease	SO:0001217, UniRef:UniRef50_A0A0M0EJM0, UniRef:UniRef90_A0A858JRR0
contig_1	cds	1841803	1843203	-	EMBJFE_01674		Major facilitator superfamily transporter	RefSeq:WP_007396985.1, SO:0001217, UniParc:UPI000208005B, UniRef:UniRef100_A0A181C6U1, UniRef:UniRef50_A0A0U5EY61, UniRef:UniRef90_G2I0H3
contig_1	cds	1843321	1844601	-	EMBJFE_01675		Phosphoribosylamine--glycine ligase	RefSeq:WP_034926990.1, SO:0001217, UniParc:UPI0004D8BF7F, UniRef:UniRef100_A0A181C6U2, UniRef:UniRef50_G2I0H4, UniRef:UniRef90_G2I0H4
contig_1	cds	1844669	1846129	+	EMBJFE_01676	xseA	exodeoxyribonuclease VII large subunit	EC:3.1.11.6, GO:0006308, GO:0008855, GO:0009318, KEGG:K03601, RefSeq:WP_007396982.1, SO:0001217, UniParc:UPI0002080058, UniRef:UniRef100_A0A181C6W0, UniRef:UniRef50_A6X3A0, UniRef:UniRef90_A0A181C6W0
contig_1	cds	1846129	1846527	+	EMBJFE_01677		BA14K family protein	SO:0001217, UniRef:UniRef50_A0A5C1YLR1, UniRef:UniRef90_A0A858JRJ4
contig_1	cds	1846689	1847096	+	EMBJFE_01678		DNA-binding protein	RefSeq:WP_034927271.1, SO:0001217, UniParc:UPI0002FDD74D, UniRef:UniRef100_A0A181C6U8, UniRef:UniRef50_G2I0H7, UniRef:UniRef90_A0A181C6U8
contig_1	cds	1847202	1847945	+	EMBJFE_01679		Molecular chaperone Skp	SO:0001217, UniRef:UniRef50_A0A318QSI1, UniRef:UniRef90_A0A318QSI1
contig_1	cds	1848080	1848553	-	EMBJFE_01680	ybaK	Cys-tRNA(Pro) deacylase	EC:3.1.1.-, GO:0002161, GO:0043039, KEGG:K03976, RefSeq:WP_007396978.1, SO:0001217, UniParc:UPI0002080054, UniRef:UniRef100_A0A181C6X0, UniRef:UniRef50_A0A2U8PP87, UniRef:UniRef90_A0A181C6X0
contig_1	cds	1848550	1849299	-	EMBJFE_01681		SDR family NAD(P)-dependent oxidoreductase	RefSeq:WP_007396977.1, SO:0001217, UniParc:UPI0002080053, UniRef:UniRef100_A0A181C6W5, UniRef:UniRef50_A0A0M0EGC2, UniRef:UniRef90_A0A181C6W5
contig_1	cds	1849296	1850810	-	EMBJFE_01682	purF	amidophosphoribosyltransferase	COG:COG0034, COG:F, EC:2.4.2.14, GO:0004044, GO:0009113, KEGG:K00764, RefSeq:WP_007396976.1, SO:0001217, UniParc:UPI0002080052, UniRef:UniRef100_A0A181C6Y2, UniRef:UniRef50_A0A2S6U6Q0, UniRef:UniRef90_A0A0D6PZH2
contig_1	cds	1850862	1851428	-	EMBJFE_01683	cvpA	CvpA family protein	RefSeq:WP_007396975.1, SO:0001217, UniParc:UPI0002080051, UniRef:UniRef100_A0A181C6W8, UniRef:UniRef50_G2I0I2, UniRef:UniRef90_A0A181C6W8
contig_1	cds	1851563	1851967	-	EMBJFE_01684		Phosphoribosyl-ATP pyrophosphatase	RefSeq:WP_034927005.1, SO:0001217, UniParc:UPI000305C1CE, UniRef:UniRef100_A0A181C6V5, UniRef:UniRef50_A0A347WA20, UniRef:UniRef90_A0A181C6V5
contig_1	cds	1852034	1855543	-	EMBJFE_01685	metH	methionine synthase	COG:COG1410, COG:E, EC:2.1.1.13, GO:0008270, GO:0008705, GO:0009086, GO:0031419, RefSeq:WP_039998487.1, SO:0001217, UniParc:UPI0002EEB14C, UniRef:UniRef100_A0A181C6W1, UniRef:UniRef50_A0A7X1ZDR6, UniRef:UniRef90_A0A0M0EGE3
contig_1	cds	1855739	1856119	+	EMBJFE_01686		GTP-binding protein	RefSeq:WP_007396972.1, SO:0001217, UniParc:UPI000208004E, UniRef:UniRef100_A0A181C6W9, UniRef:UniRef50_A0A181C6W9, UniRef:UniRef90_A0A181C6W9
contig_1	cds	1856203	1858449	+	EMBJFE_01687		ABC transporter ATP-binding protein	RefSeq:WP_007396971.1, SO:0001217, UniParc:UPI000208004D, UniRef:UniRef100_A0A181C6X4, UniRef:UniRef50_A0A7H1NQZ2, UniRef:UniRef90_G2I0I6
contig_1	cds	1858446	1859900	+	EMBJFE_01688		Membrane fusion protein (MFP) family protein	RefSeq:WP_007396970.1, SO:0001217, UniParc:UPI000208004C, UniRef:UniRef100_A0A181C6V2, UniRef:UniRef50_F1YR32, UniRef:UniRef90_G2I0I7
contig_1	cds	1859912	1861681	+	EMBJFE_01689		Sel1 repeat family protein	RefSeq:WP_039998486.1, SO:0001217, UniParc:UPI00031B0BFC, UniRef:UniRef100_A0A181C6V8, UniRef:UniRef50_A0A347W9Y1, UniRef:UniRef90_A0A181C6V8
contig_1	cds	1861674	1864595	+	EMBJFE_01690		Glycosyltransferase	RefSeq:WP_050800540.1, SO:0001217, UniParc:UPI0002E322EA, UniRef:UniRef100_A0A181C6Y0, UniRef:UniRef50_A0A347W9Y0, UniRef:UniRef90_A0A181C6Y0
contig_1	cds	1864682	1865869	+	EMBJFE_01691		Clostridial hydrophobic W	RefSeq:WP_223846607.1, SO:0001217, UniParc:UPI000317C7C5, UniRef:UniRef100_A0A858JIM8, UniRef:UniRef50_A0A347W9X9, UniRef:UniRef90_A0A858JIM8
contig_1	cds	1865866	1867164	+	EMBJFE_01692		Glycosyltransferase	SO:0001217, UniRef:UniRef50_Q0BVQ6, UniRef:UniRef90_A0A858JL50
contig_1	cds	1867332	1867859	-	EMBJFE_01693	ppa	inorganic diphosphatase	COG:C, COG:COG0221, EC:3.6.1.1, GO:0004427, GO:0006796, RefSeq:WP_034927021.1, SO:0001217, UniParc:UPI000301D56F, UniRef:UniRef100_A0A181C6Y1, UniRef:UniRef50_A0A059ZVK3, UniRef:UniRef90_G2I0J2
contig_1	tRNA	1868122	1868195	+	EMBJFE_01694	trnI	tRNA-Ile2(cat)	SO:0000263
contig_1	cds	1868288	1869967	+	EMBJFE_01695	ettA	energy-dependent translational throttle protein EttA	COG:COG0488, COG:R, GO:0005524, GO:0045900, RefSeq:WP_007396962.1, SO:0001217, UniParc:UPI0002080044, UniRef:UniRef100_A0A181C6W6, UniRef:UniRef50_P12622, UniRef:UniRef90_A9H4G2
contig_1	cds	1870042	1870569	+	EMBJFE_01696		GNAT family N-acetyltransferase	SO:0001217, UniParc:UPI0007DDD201, UniRef:UniRef100_A0A858JG75, UniRef:UniRef50_A0A347W9X5, UniRef:UniRef90_A0A858JG75
contig_1	cds	1870783	1871400	-	EMBJFE_01697	mlaC	Toluene transporter auxiliary component Ttg2D	COG:COG2854, COG:M, KEGG:K07323, RefSeq:WP_007396959.1, SO:0001217, UniParc:UPI000207FF51, UniRef:UniRef100_A0A181C6X6, UniRef:UniRef50_A0A4P5NRN4, UniRef:UniRef90_A0A4P5NRN4
contig_1	cds	1871420	1872238	-	EMBJFE_01698	vacJ	Lipoprotein VacJ family	KEGG:K04754, SO:0001217, UniRef:UniRef50_A0A4Y3TNZ5, UniRef:UniRef90_G2I0J6
contig_1	cds	1872576	1873526	-	EMBJFE_01699	thyX	FAD-dependent thymidylate synthase	EC:2.1.1.148, GO:0006231, GO:0050660, GO:0050797, RefSeq:WP_039998484.1, SO:0001217, UniParc:UPI0003197ECF, UniRef:UniRef100_A0A181C6W2, UniRef:UniRef50_A0A419FM18, UniRef:UniRef90_G2I0J7
contig_1	tmRNA	1873897	1874229	+	EMBJFE_01700	ssrA	transfer-messenger RNA, SsrA	SO:0000584
contig_1	cds	1874379	1874957	+	EMBJFE_01701		Stringent starvation protein B	KEGG:K09985, RefSeq:WP_034927030.1, SO:0001217, UniParc:UPI0004D75FD9, UniRef:UniRef100_A0A181C6X1, UniRef:UniRef50_A0A433WZA0, UniRef:UniRef90_A0A181C6X1
contig_1	cds	1875058	1876710	+	EMBJFE_01702	ttdA	Fumarate hydratase class I	COG:C, COG:COG1951, EC:4.2.1.2, KEGG:K01676, RefSeq:WP_034927033.1, SO:0001217, UniParc:UPI0004D3D1B0, UniRef:UniRef100_A0A181C6Y7, UniRef:UniRef50_P0AC33, UniRef:UniRef90_A0A347W9W9
contig_1	cds	1876780	1877172	+	EMBJFE_01703	gloA	Lactoylglutathione lyase	COG:COG0346, COG:Q, RefSeq:WP_007396951.1, SO:0001217, UniParc:UPI000207FF49, UniRef:UniRef100_A0A181C6Y6, UniRef:UniRef50_G6XMT0, UniRef:UniRef90_G2I0K0
contig_1	cds	1877311	1877805	-	EMBJFE_01704		kinase inhibitor	RefSeq:WP_034927036.1, SO:0001217, UniParc:UPI0004D363C8, UniRef:UniRef100_A0A181C701, UniRef:UniRef50_A0A1H4RHZ8, UniRef:UniRef90_G2I0K2
contig_1	cds	1877883	1878110	-	EMBJFE_01705	copG	CopG family transcriptional regulator	RefSeq:WP_007396949.1, SO:0001217, UniParc:UPI000207FF47, UniRef:UniRef100_A0A181C6Z4, UniRef:UniRef50_A0A371YW95, UniRef:UniRef90_A0A181C6Z4
contig_1	cds	1878183	1879349	+	EMBJFE_01706	queA	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	EC:2.4.99.17, GO:0016740, GO:0016853, KEGG:K07568, SO:0001217, UniRef:UniRef50_B5ZPR8, UniRef:UniRef90_G2I0K4
contig_1	cds	1879346	1880506	+	EMBJFE_01707	tgt	tRNA guanosine(34) transglycosylase Tgt	EC:2.4.2.29, GO:0005737, GO:0006400, GO:0008479, KEGG:K00773, RefSeq:WP_007396947.1, SO:0001217, UniParc:UPI000207FF45, UniRef:UniRef100_A0A181C6X8, UniRef:UniRef50_Q3J2H4, UniRef:UniRef90_G2I0K5
contig_1	cds	1880506	1881579	+	EMBJFE_01708	queG	tRNA epoxyqueuosine(34) reductase QueG	EC:1.17.99.6, GO:0008033, GO:0008616, GO:0051539, GO:0052693, RefSeq:WP_034927038.1, SO:0001217, UniParc:UPI0004D52479, UniRef:UniRef100_A0A181C6Z0, UniRef:UniRef50_A0A346QY43, UniRef:UniRef90_G2I0K6
contig_1	cds	1881576	1881875	+	EMBJFE_01709		Ribbon-helix-helix domain-containing protein	RefSeq:WP_051671974.1, SO:0001217, UniParc:UPI0004D7AD2B, UniRef:UniRef100_A0A181C6Y9, UniRef:UniRef50_A0A371YWB1, UniRef:UniRef90_A0A181C6Y9
contig_1	cds	1881902	1882717	+	EMBJFE_01710	djlA	DnaJ-like protein DjlA	RefSeq:WP_034927041.1, SO:0001217, UniParc:UPI0004D99F31, UniRef:UniRef100_A0A181C6X3, UniRef:UniRef50_A0A1S8D191, UniRef:UniRef90_A0A347W9W0
contig_1	cds	1882815	1883972	-	EMBJFE_01711		Iron-sulfur cluster carrier protein	SO:0001217, UniRef:UniRef50_A0A6M8HS67, UniRef:UniRef90_G2I0K9
contig_1	cds	1884213	1885373	+	EMBJFE_01712	opgC	OpgC protein	RefSeq:WP_039998503.1, SO:0001217, UniParc:UPI000586E82E, UniRef:UniRef100_A0A181C704, UniRef:UniRef50_A0A0U4Y8X5, UniRef:UniRef90_G2I0L0
contig_1	cds	1885452	1887023	+	EMBJFE_01713	degQ	putative periplasmic serine endoprotease DegP-like	COG:COG0265, COG:O, RefSeq:WP_039998483.1, SO:0001217, UniParc:UPI0005865477, UniRef:UniRef100_A0A181C6Z6, UniRef:UniRef50_A0A839V0J6, UniRef:UniRef90_A0A347W9V7
contig_1	cds	1887029	1888144	+	EMBJFE_01714		Fusaric acid resistance protein	RefSeq:WP_007396940.1, SO:0001217, UniParc:UPI000207FF3E, UniRef:UniRef100_A0A181C709, UniRef:UniRef50_G2I0L2, UniRef:UniRef90_G2I0L2
contig_1	cds	1888188	1889651	+	EMBJFE_01715		Mannitol dehydrogenase family protein	EC:1.1.1.289, KEGG:K19633, RefSeq:WP_112209830.1, SO:0001217, UniParc:UPI0007DD3DAB, UniRef:UniRef100_A0A181C700, UniRef:UniRef50_P80354, UniRef:UniRef90_A0A181C700
contig_1	cds	1889661	1890209	-	EMBJFE_01716		GNAT family N-acetyltransferase	RefSeq:WP_050800537.1, SO:0001217, UniParc:UPI000682F052, UniRef:UniRef100_A0A858JKM3, UniRef:UniRef50_A0A371YWB2, UniRef:UniRef90_A0A858JKM3
contig_1	cds	1890291	1890656	+	EMBJFE_01717	lysR	LysR family transcriptional regulator	KEGG:K02019, RefSeq:WP_039998482.1, SO:0001217, UniParc:UPI00030C25F7, UniRef:UniRef100_A0A181C6Z3, UniRef:UniRef50_A0A211ZG35, UniRef:UniRef90_A0A181C6Z3
contig_1	cds	1890702	1892270	+	EMBJFE_01718	mdoG	Glucans biosynthesis protein D	COG:COG3131, COG:M, KEGG:K03670, SO:0001217, UniRef:UniRef50_A0A511B9X1, UniRef:UniRef90_A0A0M0EGB4
contig_1	cds	1892258	1894444	+	EMBJFE_01719	mdoH	glucans biosynthesis glucosyltransferase MdoH	EC:2.4.1.-, GO:0016758, KEGG:K03669, RefSeq:WP_007396934.1, SO:0001217, UniParc:UPI000207FF38, UniRef:UniRef100_A0A181C6Z7, UniRef:UniRef50_A0A5C1YL73, UniRef:UniRef90_G2I0L7
contig_1	cds	1894457	1894909	-	EMBJFE_01720		Secreted protein	RefSeq:WP_007396933.1, SO:0001217, UniParc:UPI000207FF37, UniRef:UniRef100_A0A181C6X9, UniRef:UniRef50_A0A2S3W2N5, UniRef:UniRef90_G2I0L8
contig_1	cds	1895664	1896980	+	EMBJFE_01721	narK	Alpha-ketoglutarate permease	COG:COG2223, COG:P, RefSeq:WP_007396930.1, SO:0001217, UniParc:UPI000207FF34, UniRef:UniRef100_A0A181C6Y5, UniRef:UniRef50_A0A0D6MJI8, UniRef:UniRef90_A0A0M0EGA5
