# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	2250645	2251916	+	EMBJFE_02059	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C828
contig_1	cds	2252060	2254555	-	EMBJFE_02060	1538.0	0.0	1.0	0.995	0.957	UniRef:UniRef90_A0A4P5NT49
contig_1	cds	2254806	2255684	+	EMBJFE_02061	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C829
contig_1	cds	2255816	2257216	+	EMBJFE_02062	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C835
contig_1	cds	2257382	2257726	-	EMBJFE_02063	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C819
contig_1	cds	2258034	2259437	+	EMBJFE_02064	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C821
contig_1	cds	2259466	2260632	+	EMBJFE_02065	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C826
contig_1	cds	2260733	2261155	+	EMBJFE_02066	248.0	4.1e-83	0.914	0.934	0.945	UniRef:UniRef90_A0A318QV70
contig_1	cds	2261360	2262697	+	EMBJFE_02067	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C805
contig_1	cds	2262821	2263621	-	EMBJFE_02068	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JLJ4
contig_1	cds	2263618	2264997	-	EMBJFE_02069	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C843
contig_1	cds	2265071	2266633	-	EMBJFE_02070	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C859
contig_1	cds	2266754	2267371	-	EMBJFE_02071	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C839
contig_1	cds	2267687	2268235	+	EMBJFE_02072	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C845
contig_1	cds	2268214	2268987	-	EMBJFE_02073	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C830
contig_1	cds	2269110	2269463	+	EMBJFE_02074	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C833
contig_1	cds	2269473	2270324	-	EMBJFE_02075	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002080538
contig_1	cds	2270353	2271045	-	EMBJFE_02076	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C814
contig_1	cds	2271339	2273990	-	EMBJFE_02077	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C818
contig_1	cds	2274513	2275040	-	EMBJFE_02078	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C851
contig_1	cds	2275215	2276309	-	EMBJFE_02079	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JLK6
contig_1	cds	2276690	2277796	-	EMBJFE_02080	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C868
contig_1	cds	2278205	2279428	-	EMBJFE_02081	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C847
contig_1	cds	2279698	2281431	-	EMBJFE_02082	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C855
contig_1	cds	2281561	2281776	+	EMBJFE_02083	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C838
contig_1	cds	2281791	2282714	+	EMBJFE_02084	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C837
contig_1	cds	2282721	2283746	+	EMBJFE_02085	630.0	1.3e-227	1.0	1.0	0.944	UniRef:UniRef90_G2I2I9
contig_1	cds	2283798	2284559	-	EMBJFE_02086	512.0	8.5e-184	0.996	1.0	1.0	UniRef:UniRef90_A0A858JIF7
contig_1	cds	2284636	2285565	+	EMBJFE_02087	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JJW3
contig_1	cds	2285568	2286569	-	EMBJFE_02088	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C856
contig_1	cds	2286566	2287687	-	EMBJFE_02089	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C858
contig_1	cds	2287971	2288843	-	EMBJFE_02090	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C878
contig_1	cds	2289018	2289407	+	EMBJFE_02091	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C860
contig_1	cds	2289496	2290923	+	EMBJFE_02092	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C866
contig_1	cds	2291006	2291614	-	EMBJFE_02093	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C846
contig_1	cds	2291744	2292595	+	EMBJFE_02094	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C848
contig_1	cds	2292592	2293467	-	EMBJFE_02095	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C861
contig_1	cds	2293656	2294606	+	EMBJFE_02096	609.0	4.7e-220	1.0	0.997	1.0	UniRef:UniRef90_A0A858JFE9
contig_1	cds	2294971	2296467	+	EMBJFE_02097	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C840
contig_1	cds	2296540	2297148	-	EMBJFE_02098	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C867
contig_1	cds	2297345	2297878	+	EMBJFE_02099	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C871
contig_1	cds	2297961	2298356	+	EMBJFE_02100	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C887
contig_1	cds	2298417	2300708	+	EMBJFE_02101	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C865
contig_1	cds	2300712	2301125	+	EMBJFE_02102	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C883
contig_1	cds	2301247	2302059	+	EMBJFE_02103	545.0	2.3e-195	1.004	0.871	0.963	UniRef:UniRef90_A0A858JE47
contig_1	cds	2302062	2302838	+	EMBJFE_02104	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C857
contig_1	cds	2302835	2303752	+	EMBJFE_02105	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C869
contig_1	cds	2303869	2304612	+	EMBJFE_02106	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C844
contig_1	cds	2304668	2305234	+	EMBJFE_02107	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C853
contig_1	cds	2305364	2306038	+	EMBJFE_02108	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JFF8
contig_1	cds	2306022	2306864	+	EMBJFE_02109	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C881
contig_1	cds	2306909	2308066	+	EMBJFE_02110	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8A0
contig_1	cds	2308115	2309224	+	EMBJFE_02111	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C875
contig_1	cds	2309375	2311834	+	EMBJFE_02112	1566.0	0.0	1.0	0.996	0.933	UniRef:UniRef90_A0A0N1FCG1
contig_1	cds	2311842	2312699	+	EMBJFE_02113	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C872
contig_1	cds	2312710	2313795	+	EMBJFE_02114	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JGN0
contig_1	cds	2313956	2314375	+	EMBJFE_02115	265.0	2.4e-89	1.0	0.863	0.950	UniRef:UniRef90_A0A7Y7M6G9
contig_1	cds	2314506	2315357	+	EMBJFE_02116	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C854
contig_1	cds	2315347	2316219	+	EMBJFE_02117	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C863
contig_1	cds	2316236	2316625	+	EMBJFE_02118	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C890
contig_1	cds	2316641	2316868	-	EMBJFE_02119	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C891
contig_1	cds	2317232	2317582	+	EMBJFE_02120	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8A7
contig_1	cds	2317579	2317875	+	EMBJFE_02121	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C885
contig_1	cds	2317875	2319629	+	EMBJFE_02122	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8A3
contig_1	cds	2319647	2320312	+	EMBJFE_02123	425.0	2.3e-150	1.0	0.991	0.995	UniRef:UniRef90_A0A858JGN8
contig_1	cds	2320385	2321290	+	EMBJFE_02124	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C880
contig_1	cds	2321413	2322261	+	EMBJFE_02125	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C892
contig_1	cds	2322270	2323442	+	EMBJFE_02126	726.0	1.3e-263	1.0	1.0	0.908	UniRef:UniRef90_G2I2N0
contig_1	cds	2323442	2324083	+	EMBJFE_02127	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JS93
contig_1	cds	2324176	2325003	-	EMBJFE_02128	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C897
contig_1	cds	2324996	2325931	-	EMBJFE_02129	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8A1
contig_1	cds	2326013	2326555	-	EMBJFE_02130	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8B6
contig_1	cds	2326552	2326656	-	EMBJFE_02131	-	-	-	-	-	-
contig_1	cds	2326695	2327258	+	EMBJFE_02132	353.0	9.5e-123	1.005	0.969	0.963	UniRef:UniRef90_G2I2N5
contig_1	cds	2327343	2327603	+	EMBJFE_02133	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C886
contig_1	cds	2327735	2328370	-	EMBJFE_02134	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C889
contig_1	cds	2328655	2329446	-	EMBJFE_02135	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8A2
contig_1	cds	2329443	2330714	-	EMBJFE_02136	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C874
contig_1	cds	2330714	2331451	-	EMBJFE_02137	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C882
contig_1	cds	2331448	2332503	-	EMBJFE_02138	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8B0
contig_1	cds	2332553	2333200	-	EMBJFE_02139	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8B1
contig_1	tRNA	2333453	2333539	-	EMBJFE_02140	68.4	-	-	-	-	-
contig_1	cds	2333764	2334657	+	EMBJFE_02141	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8C5
contig_1	cds	2334811	2336265	+	EMBJFE_02142	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8A5
contig_1	cds	2336268	2340800	+	EMBJFE_02143	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8C1
contig_1	cds	2340995	2342839	+	EMBJFE_02144	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C898
contig_1	cds	2342820	2344214	+	EMBJFE_02145	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C896
contig_1	cds	2344285	2346528	+	EMBJFE_02146	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8B3
contig_1	cds	2346521	2347465	+	EMBJFE_02147	627.0	2.8e-227	0.946	1.0	0.997	UniRef:UniRef90_A0A858JIG9
contig_1	cds	2347459	2347995	+	EMBJFE_02148	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C888
contig_1	cds	2348107	2349117	+	EMBJFE_02149	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8B9
contig_1	cds	2349342	2350055	+	EMBJFE_02150	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8C2
contig_1	cds	2350309	2351598	+	EMBJFE_02151	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8D5
contig_1	cds	2351601	2352560	+	EMBJFE_02152	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8C0
contig_1	cds	2352596	2352745	+	EMBJFE_02153	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8D1
contig_1	cds	2353115	2354089	-	EMBJFE_02154	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JLR3
contig_1	cds	2354244	2355584	-	EMBJFE_02155	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8A9
contig_1	cds	2355581	2356846	-	EMBJFE_02156	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8C3
contig_1	cds	2356924	2358330	-	EMBJFE_02157	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C893
contig_1	cds	2358408	2359559	-	EMBJFE_02158	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C899
contig_1	cds	2359802	2361322	-	EMBJFE_02159	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8C9
contig_1	cds	2361418	2363373	+	EMBJFE_02160	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JGR9
contig_1	cds	2363525	2366416	-	EMBJFE_02161	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0007DDB7ED
contig_1	cds	2366497	2369112	-	EMBJFE_02162	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8D0
contig_1	cds	2369177	2370733	-	EMBJFE_02163	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8D9
contig_1	cds	2370756	2371241	-	EMBJFE_02164	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8B8
contig_1	cds	2371347	2372318	-	EMBJFE_02165	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8B7
contig_1	cds	2372425	2373540	-	EMBJFE_02166	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8D3
contig_1	cds	2373612	2374694	+	EMBJFE_02167	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8A4
contig_1	cds	2374712	2375425	+	EMBJFE_02168	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JH99
contig_1	cds	2375648	2376169	-	EMBJFE_02169	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8E0
contig_1	cds	2376282	2377058	+	EMBJFE_02170	396.0	3.3e-138	0.884	1.0	1.0	UniRef:UniRef90_A0A858JJX5
contig_1	cds	2377106	2378332	+	EMBJFE_02171	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8F6
contig_1	cds	2378375	2379265	+	EMBJFE_02172	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8E1
contig_1	cds	2379348	2380760	+	EMBJFE_02173	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8F0
contig_1	cds	2380880	2381521	+	EMBJFE_02174	399.0	1.4e-140	0.958	1.0	0.995	UniRef:UniRef90_A0A858JLY8
contig_1	cds	2381549	2382631	-	EMBJFE_02175	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8C8
contig_1	cds	2382748	2383656	-	EMBJFE_02176	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8E3
contig_1	cds	2383832	2384644	+	EMBJFE_02177	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8B4
contig_1	cds	2384634	2385539	+	EMBJFE_02178	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8B5
contig_1	cds	2385697	2386359	-	EMBJFE_02179	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8E9
contig_1	cds	2386451	2386612	+	EMBJFE_02180	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8F4
contig_1	cds	2386974	2387264	+	EMBJFE_02181	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8G6
contig_1	cds	2387328	2388977	+	EMBJFE_02182	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8F1
contig_1	cds	2389101	2389847	-	EMBJFE_02183	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8F7
contig_1	cds	2390163	2390390	+	EMBJFE_02184	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A347W8P5
contig_1	cds	2390442	2393384	-	EMBJFE_02185	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8D8
contig_1	cds	2393515	2395122	+	EMBJFE_02186	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8F3
contig_1	cds	2395133	2397232	+	EMBJFE_02187	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8C6
contig_1	cds	2397274	2398002	+	EMBJFE_02188	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8C4
contig_1	cds	2398146	2398763	-	EMBJFE_02189	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8F8
contig_1	cds	2398773	2399477	-	EMBJFE_02190	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8G4
contig_1	cds	2399619	2401040	-	EMBJFE_02191	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8H7
contig_1	cds	2401079	2403298	-	EMBJFE_02192	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8G1
contig_1	cds	2403770	2404318	-	EMBJFE_02193	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8H0
contig_1	cds	2404516	2405295	+	EMBJFE_02194	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8E6
contig_1	cds	2405947	2406873	+	EMBJFE_02195	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8E8
contig_1	cds	2406879	2408873	+	EMBJFE_02196	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8G3
contig_1	cds	2408873	2409478	+	EMBJFE_02197	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8D6
contig_1	cds	2409478	2409807	+	EMBJFE_02198	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_G2I2V0
contig_1	cds	2409940	2410272	-	EMBJFE_02199	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0N1FCK1
contig_1	cds	2410462	2410761	-	EMBJFE_02200	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8H5
contig_1	cds	2410767	2413382	-	EMBJFE_02201	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8I8
contig_1	cds	2413510	2414949	+	EMBJFE_02202	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8H1
contig_1	cds	2415114	2415536	+	EMBJFE_02203	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8H9
contig_1	cds	2415586	2416041	+	EMBJFE_02204	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8F5
contig_1	cds	2416107	2417144	-	EMBJFE_02205	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8F9
contig_1	cds	2417212	2419182	+	EMBJFE_02206	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8H3
contig_1	cds	2419179	2420318	+	EMBJFE_02207	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8E7
contig_1	cds	2420335	2420829	+	EMBJFE_02208	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8E2
contig_1	cds	2420826	2421413	+	EMBJFE_02209	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8H4
contig_1	cds	2421632	2421937	+	EMBJFE_02210	179.0	7.6e-57	0.901	1.0	0.989	UniRef:UniRef90_A0A181C8I4
contig_1	cds	2422160	2423284	-	EMBJFE_02211	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8J6
contig_1	cds	2423510	2424703	+	EMBJFE_02212	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00020809C2
contig_1	cds	2424806	2426692	-	EMBJFE_02213	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8J0
contig_1	cds	2426852	2427274	+	EMBJFE_02214	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8G5
contig_1	cds	2427502	2428125	-	EMBJFE_02215	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8G9
contig_1	cds	2428133	2429230	-	EMBJFE_02216	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8I3
contig_1	cds	2429289	2430134	+	EMBJFE_02217	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8G0
contig_1	cds	2430234	2432507	+	EMBJFE_02218	1343.0	0.0	1.0	0.981	0.943	UniRef:UniRef90_G2I2W9
contig_1	cds	2432556	2434052	+	EMBJFE_02219	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8I5
contig_1	cds	2434057	2435433	+	EMBJFE_02220	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8J5
contig_1	cds	2435712	2437229	+	EMBJFE_02221	920.0	0.0	1.0	0.966	0.911	UniRef:UniRef90_A0A858JSA1
contig_1	cds	2437222	2439591	+	EMBJFE_02222	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JMJ5
contig_1	cds	2439607	2440428	+	EMBJFE_02223	540.0	5.1e-194	1.0	0.986	1.0	UniRef:UniRef90_A0A858JLW6
contig_1	cds	2440448	2441404	+	EMBJFE_02224	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8H8
contig_1	cds	2441576	2443033	+	EMBJFE_02225	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8I0
contig_1	cds	2443076	2443309	+	EMBJFE_02226	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8J3
contig_1	cds	2443318	2444679	+	EMBJFE_02227	852.0	0.0	1.0	0.991	1.0	UniRef:UniRef90_G2I2X8
contig_1	cds	2444679	2446271	+	EMBJFE_02228	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8G2
contig_1	cds	2446265	2447536	+	EMBJFE_02229	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8J4
contig_1	cds	2447533	2448762	+	EMBJFE_02230	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8K7
contig_1	cds	2448759	2449694	+	EMBJFE_02231	592.0	1.2e-213	0.974	1.0	0.941	UniRef:UniRef90_A0A858JEF0
contig_1	cds	2449691	2450218	+	EMBJFE_02232	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JII0
contig_1	cds	2450215	2450571	+	EMBJFE_02233	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8K9
contig_1	cds	2450767	2451795	-	EMBJFE_02234	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8I6
contig_1	cds	2451968	2453740	-	EMBJFE_02235	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8I9
contig_1	cds	2453770	2454288	-	EMBJFE_02236	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8K4
contig_1	cds	2454281	2455183	-	EMBJFE_02237	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8H6
contig_1	cds	2455184	2457397	-	EMBJFE_02238	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8H2
contig_1	cds	2457486	2458181	+	EMBJFE_02239	444.0	3.1e-157	1.0	0.963	0.996	UniRef:UniRef90_A0A858JJY6
contig_1	cds	2458287	2458979	-	EMBJFE_02240	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8L6
contig_1	cds	2459063	2459734	+	EMBJFE_02241	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8M4
contig_1	cds	2459740	2460888	-	EMBJFE_02242	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8L3
contig_1	cds	2460885	2461400	-	EMBJFE_02243	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8L7
contig_1	cds	2461425	2461625	-	EMBJFE_02244	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8J7
contig_1	cds	2461788	2461958	+	EMBJFE_02245	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8J9
contig_1	cds	2462002	2462589	-	EMBJFE_02246	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8L5
contig_1	cds	2462843	2463406	-	EMBJFE_02247	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8I7
contig_1	cds	2463600	2463830	-	EMBJFE_02248	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8I1
contig_1	cds	2464085	2464597	+	EMBJFE_02249	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8L2
contig_1	cds	2464728	2465225	+	EMBJFE_02250	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8N0
contig_1	cds	2465286	2466239	-	EMBJFE_02251	542.0	1.6e-193	0.997	0.994	0.918	UniRef:UniRef90_G2I3G4
contig_1	cds	2466250	2467800	-	EMBJFE_02252	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8M3
contig_1	cds	2468068	2469087	+	EMBJFE_02253	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8M8
contig_1	cds	2469075	2470901	-	EMBJFE_02254	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8K5
contig_1	cds	2470943	2472334	-	EMBJFE_02255	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8K8
contig_1	cds	2472465	2473205	-	EMBJFE_02256	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8M7
contig_1	cds	2473345	2473827	+	EMBJFE_02257	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JJW4
contig_1	cds	2473932	2474495	+	EMBJFE_02258	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8J2
contig_1	cds	2474644	2474826	+	EMBJFE_02259	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8M0
contig_1	cds	2474827	2476629	+	EMBJFE_02260	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0004D914C6
contig_1	cds	2476728	2478440	+	EMBJFE_02261	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8P4
contig_1	cds	2478437	2480134	+	EMBJFE_02262	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8N2
contig_1	cds	2480271	2480645	+	EMBJFE_02263	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8N7
contig_1	cds	2480669	2482501	+	EMBJFE_02264	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8L4
contig_1	cds	2482565	2483071	+	EMBJFE_02265	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8L9
contig_1	cds	2483144	2483677	+	EMBJFE_02266	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8N5
contig_1	cds	2483694	2484668	+	EMBJFE_02267	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8L0
contig_1	cds	2484683	2485843	-	EMBJFE_02268	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8K1
contig_1	cds	2486001	2486798	+	EMBJFE_02269	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C8M9
