#Annotated with Bakta (v1.6.1): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1421460	1423394	+	CENAFE_07440	thrS	threonine--tRNA ligase	COG:COG0441, COG:J, RefSeq:WP_007399885.1, SO:0001217, UniParc:UPI00020809D2, UniRef:UniRef100_A0A2D3HC43, UniRef:UniRef50_A7HWJ3, UniRef:UniRef90_A0A318QPG0
contig_1	cds	1423620	1424141	+	CENAFE_07445	infC	translation initiation factor IF-3	COG:COG0290, COG:J, RefSeq:WP_034928547.1, SO:0001217, UniParc:UPI0004D8D327, UniRef:UniRef100_A0A2D3HC26, UniRef:UniRef50_A0A0M0EH16, UniRef:UniRef90_A0A0M0EH16
contig_1	cds	1424340	1425104	-	CENAFE_07450		SIMPL domain-containing protein	RefSeq:WP_007399888.1, SO:0001217, UniParc:UPI00020809D5, UniRef:UniRef100_A0A2D3HBY0, UniRef:UniRef50_A0A347WBW1, UniRef:UniRef90_A0A070AG72
contig_1	cds	1425101	1425433	-	CENAFE_07455		hypothetical protein	RefSeq:WP_034928552.1, SO:0001217, UniParc:UPI0002F59863, UniRef:UniRef100_A0A2D3HC08, UniRef:UniRef50_A0A7Y7J0H6, UniRef:UniRef90_G2I6E7
contig_1	cds	1425438	1426922	-	CENAFE_07460		two-component sensor histidine kinase	SO:0001217, UniParc:UPI00020809D8, UniRef:UniRef100_A0A2D3HBY2, UniRef:UniRef50_A0A0M0EH40, UniRef:UniRef90_G2I6E6
contig_1	cds	1427043	1427723	-	CENAFE_07465	ompR	DNA-binding response regulator	COG:COG0745, COG:TK, RefSeq:WP_007399892.1, SO:0001217, UniParc:UPI00020809D9, UniRef:UniRef100_A0A2D3HBW7, UniRef:UniRef50_A0A380MYB3, UniRef:UniRef90_A0A347WBW4
contig_1	cds	1427754	1428503	-	CENAFE_07470		Putative periplasmic serine endoprotease DegP-like	SO:0001217, UniParc:UPI0007DCC0B9, UniRef:UniRef100_A0A181CD84, UniRef:UniRef50_A0A181CD84, UniRef:UniRef90_A0A181CD84
contig_1	cds	1428689	1428940	+	CENAFE_07475		hypothetical protein	SO:0001217, UniParc:UPI0007DD5E72, UniRef:UniRef100_A0A181CD13, UniRef:UniRef50_A0A181CD13, UniRef:UniRef90_A0A181CD13
contig_1	cds	1429012	1431528	-	CENAFE_07480	hrpB	ATP-dependent helicase HrpB	EC:3.6.4.13, KEGG:K03579, RefSeq:WP_223846526.1, SO:0001217, UniParc:UPI0007DE2B82, UniRef:UniRef100_A0A2D3HHZ0, UniRef:UniRef50_W5YBW2, UniRef:UniRef90_A0A2D3HHZ0
contig_1	cds	1431663	1433759	+	CENAFE_07485		Thiol:disulfide interchange protein DsbD	KEGG:K08344, RefSeq:WP_099963295.1, SO:0001217, UniParc:UPI000C1B3125, UniRef:UniRef100_A0A2D3HHZ8, UniRef:UniRef50_A0A0M0EI05, UniRef:UniRef90_A0A181CD38
contig_1	cds	1433815	1434729	-	CENAFE_07490		hypothetical protein	RefSeq:WP_007399899.1, SO:0001217, UniParc:UPI00020809E0, UniRef:UniRef100_A0A2D3HC61, UniRef:UniRef50_G2I6E1, UniRef:UniRef90_A0A070A987
contig_1	cds	1434829	1435809	-	CENAFE_07495	hslO	heat-shock protein Hsp33	COG:COG1281, COG:O, KEGG:K04083, RefSeq:WP_007399900.1, SO:0001217, UniParc:UPI00020809E1, UniRef:UniRef100_A0A2D3HC99, UniRef:UniRef50_A0A7H1NUR5, UniRef:UniRef90_A0A2V4RPT8
contig_1	cds	1435843	1436163	-	CENAFE_07500		hypothetical protein	RefSeq:WP_007399901.1, SO:0001217, UniParc:UPI00020809E2, UniRef:UniRef100_A0A2D3HC12, UniRef:UniRef50_W5YBC5, UniRef:UniRef90_A0A2D3HC12
contig_1	cds	1436160	1437146	-	CENAFE_07505	argF	ornithine carbamoyltransferase	COG:COG0078, COG:E, EC:2.1.3.3, KEGG:K00611, RefSeq:WP_112210103.1, SO:0001217, UniParc:UPI0007DDCD29, UniRef:UniRef100_A0A181CD04, UniRef:UniRef50_Q89VE8, UniRef:UniRef90_A0A0M0EGZ4
contig_1	cds	1437143	1438345	-	CENAFE_07510		Acetylornithine aminotransferase	RefSeq:WP_039999770.1, SO:0001217, UniParc:UPI00031404AA, UniRef:UniRef100_A0A2D3HC50, UniRef:UniRef50_Q9AAL3, UniRef:UniRef90_G2I6D7
contig_1	cds	1438654	1439295	+	CENAFE_07515		Regulatory protein RecX	KEGG:K03565, RefSeq:WP_039999861.1, SO:0001217, UniParc:UPI0005878FD3, UniRef:UniRef100_A0A2D3HC40, UniRef:UniRef50_G2I6D6, UniRef:UniRef90_A0A070A991
contig_1	cds	1439318	1439851	+	CENAFE_07520		CHAP domain protein	SO:0001217, UniParc:UPI00020809E6, UniRef:UniRef100_A0A181CD75, UniRef:UniRef50_W5YB62, UniRef:UniRef90_A0A181CD75
contig_1	cds	1439972	1440229	+	CENAFE_07525		twin-arginine translocase TatA/TatE family subunit	SO:0001217, UniParc:UPI0002EF8468, UniRef:UniRef100_A0A2D3HHU3, UniRef:UniRef50_D5QJI6, UniRef:UniRef90_A0A2D3HHU3
contig_1	cds	1440258	1440881	+	CENAFE_07530	mtnB	methylthioribulose 1-phosphate dehydratase	RefSeq:WP_007399907.1, SO:0001217, UniParc:UPI00020809E8, UniRef:UniRef100_A0A2D3HBY9, UniRef:UniRef50_A9H8G1, UniRef:UniRef90_G2I6D3
contig_1	cds	1440878	1441420	+	CENAFE_07535		acireductone dioxygenase	RefSeq:WP_007399908.1, SO:0001217, UniParc:UPI00020809E9, UniRef:UniRef100_A0A2D3HC17, UniRef:UniRef50_A5FUG5, UniRef:UniRef90_G2I6D2
contig_1	cds	1441447	1442163	+	CENAFE_07540	mtnC	acireductone synthase	RefSeq:WP_007399909.1, SO:0001217, UniParc:UPI00020809EA, UniRef:UniRef100_A0A2D3HBZ1, UniRef:UniRef50_A9H8G7, UniRef:UniRef90_G2I6D1
contig_1	cds	1442160	1443119	+	CENAFE_07545	ribF	bifunctional riboflavin kinase/FAD synthetase	RefSeq:WP_007399910.1, SO:0001217, UniParc:UPI00020809EB, UniRef:UniRef100_A0A2D3HBX7, UniRef:UniRef50_A0A0K8N2T1, UniRef:UniRef90_G2I6D0
contig_1	cds	1443212	1446085	+	CENAFE_07550	ileS	isoleucine--tRNA ligase	EC:3.4.23.36, KEGG:K03101, RefSeq:WP_007399911.1, SO:0001217, UniParc:UPI00020809EC, UniRef:UniRef100_A0A2D3HC68, UniRef:UniRef50_Q5FRI6, UniRef:UniRef90_W5YBB7
contig_1	cds	1446091	1446564	+	CENAFE_07555	lspA	signal peptidase II	RefSeq:WP_007399912.1, SO:0001217, UniParc:UPI00020809ED, UniRef:UniRef100_A0A2D3HCB0, UniRef:UniRef50_G2I6C8, UniRef:UniRef90_G2I6C8
contig_1	cds	1446680	1447147	+	CENAFE_07560		DUF3035 domain-containing protein	SO:0001217, UniParc:UPI0007DD564C, UniRef:UniRef100_A0A181CD24, UniRef:UniRef50_A0A0U4YBM0, UniRef:UniRef90_A0A4V0WMG4
contig_1	cds	1447206	1449068	+	CENAFE_07565	mutL	DNA mismatch repair endonuclease MutL	RefSeq:WP_007399914.1, SO:0001217, UniParc:UPI00020809EF, UniRef:UniRef100_A0A2D3HC03, UniRef:UniRef50_B3PRD9, UniRef:UniRef90_G2I6C6
contig_1	cds	1449201	1450742	+	CENAFE_07570	nuoM	NADH-quinone oxidoreductase subunit M	COG:C, COG:COG1008, EC:7.1.1.2, KEGG:K00342, RefSeq:WP_007399915.1, SO:0001217, UniParc:UPI00020809F0, UniRef:UniRef100_A0A2D3HC64, UniRef:UniRef50_A0A6P4HZG2, UniRef:UniRef90_A0A0M0EGY3
contig_1	cds	1450895	1452937	-	CENAFE_07575	parE	DNA topoisomerase IV subunit B	COG:COG0187, COG:L, RefSeq:WP_007399916.1, SO:0001217, UniParc:UPI00020809F1, UniRef:UniRef100_A0A2D3HC48, UniRef:UniRef50_Q9ZDU7, UniRef:UniRef90_A0A318PJD7
contig_1	cds	1453082	1453627	-	CENAFE_07580		hypothetical protein	RefSeq:WP_083824494.1, SO:0001217, UniParc:UPI0007DDCC18, UniRef:UniRef100_A0A2D3HBZ8, UniRef:UniRef50_A0A095B4W5, UniRef:UniRef90_G2I6C3
contig_1	cds	1454005	1454466	+	CENAFE_07585		hypothetical protein	SO:0001217, UniParc:UPI0004D5BE4E, UniRef:UniRef100_A0A070AA03, UniRef:UniRef50_A0A0N0MH06, UniRef:UniRef90_A0A0D6Q8F4
contig_1	cds	1454531	1454977	-	CENAFE_07590	iscR	transcriptional regulator	COG:COG1959, COG:K, RefSeq:WP_007399920.1, SO:0001217, UniParc:UPI000207F89A, UniRef:UniRef100_A0A2D3HC01, UniRef:UniRef50_S6D0B5, UniRef:UniRef90_A0A347WBY7
contig_1	cds	1455133	1456122	+	CENAFE_07595	cysK	cysteine synthase A	COG:COG0031, COG:E, RefSeq:WP_007399921.1, SO:0001217, UniParc:UPI000207F89B, UniRef:UniRef100_A0A2D3HBY5, UniRef:UniRef50_Q89L66, UniRef:UniRef90_A0A0M0EGX8
contig_1	cds	1456355	1457500	-	CENAFE_07600	ompA	Outer membrane protein OmpA and related peptidoglycan-associated (lipo)proteins	COG:COG2885, COG:M, RefSeq:WP_166498147.1, SO:0001217, UniParc:UPI0007DDD8D2, UniRef:UniRef100_A0A181CD19, UniRef:UniRef50_A0A1D8QTL9, UniRef:UniRef90_A0A1U9RJY7
contig_1	cds	1457747	1458085	-	CENAFE_07605		DUF1491 domain-containing protein	COG:COG5447, COG:S, RefSeq:WP_007399923.1, SO:0001217, UniParc:UPI000207F89D, UniRef:UniRef100_A0A2D3HCB8, UniRef:UniRef50_G2I6B8, UniRef:UniRef90_G2I6B8
contig_1	cds	1458164	1459870	-	CENAFE_07610		peptidase S41	RefSeq:WP_007399924.1, SO:0001217, UniParc:UPI000207F89E, UniRef:UniRef100_A0A2D3HC30, UniRef:UniRef50_A0A0P0YJ26, UniRef:UniRef90_G2I6B7
contig_1	cds	1459867	1462110	-	CENAFE_07615		Ribonuclease R	SO:0001217, UniParc:UPI0007DD7401, UniRef:UniRef100_A0A181CCZ3, UniRef:UniRef50_A0A371YXL2, UniRef:UniRef90_G2I6B6
contig_1	cds	1462113	1464845	-	CENAFE_07620	topA	type I DNA topoisomerase	COG:COG1754, COG:S, RefSeq:WP_112210096.1, SO:0001217, UniParc:UPI0007DCCD21, UniRef:UniRef100_A0A181CD56, UniRef:UniRef50_U2WUN5, UniRef:UniRef90_G2I6B5
contig_1	cds	1464891	1466063	-	CENAFE_07625	dprA	DNA-processing protein DprA	RefSeq:WP_007399928.1, SO:0001217, UniParc:UPI000207F8A2, UniRef:UniRef100_A0A2D3HC75, UniRef:UniRef50_A0A4Y3TJY6, UniRef:UniRef90_A0A2D3HC75
contig_1	cds	1466060	1466698	-	CENAFE_07630	plsY	glycerol-3-phosphate 1-O-acyltransferase PlsY	COG:COG0344, COG:I, EC:2.3.1.275, KEGG:K08591, RefSeq:WP_007399929.1, SO:0001217, UniParc:UPI000207F8A3, UniRef:UniRef100_A0A2D3HC60, UniRef:UniRef50_Q5FRH0, UniRef:UniRef90_G2I6B3
contig_1	cds	1466695	1467990	-	CENAFE_07635	pyrC	dihydroorotase	COG:COG0044, COG:F, RefSeq:WP_007399930.1, SO:0001217, UniParc:UPI000207F8A4, UniRef:UniRef100_A0A2D3HC07, UniRef:UniRef50_G7Z6P3, UniRef:UniRef90_A0A0M0EHX8
contig_1	cds	1467987	1468949	-	CENAFE_07640	pyrB	aspartate carbamoyltransferase catalytic subunit	COG:COG0540, COG:F, RefSeq:WP_039999775.1, SO:0001217, UniParc:UPI0003092B96, UniRef:UniRef100_A0A2D3HC36, UniRef:UniRef50_Q89K19, UniRef:UniRef90_G2I6B1
contig_1	cds	1468942	1470348	-	CENAFE_07645	gltX	glutamate--tRNA ligase	COG:COG0008, COG:J, RefSeq:WP_039999777.1, SO:0001217, UniParc:UPI0002EFB0F9, UniRef:UniRef100_A0A2D3HC10, UniRef:UniRef50_Q8YHG4, UniRef:UniRef90_W5YIR7
contig_1	cds	1470537	1472663	+	CENAFE_07650		competence protein ComE	KEGG:K02238, RefSeq:WP_007399933.1, SO:0001217, UniParc:UPI000207F8A7, UniRef:UniRef100_A0A2D3HBZ4, UniRef:UniRef50_A0A070A9U0, UniRef:UniRef90_A0A070A9U0
contig_1	cds	1472667	1473365	-	CENAFE_07655	nth	endonuclease III	EC:4.2.99.18, KEGG:K10773, RefSeq:WP_007399934.1, SO:0001217, UniParc:UPI000207F8A8, UniRef:UniRef100_A0A2D3HC87, UniRef:UniRef50_O05956, UniRef:UniRef90_G2I6A8
contig_1	cds	1473549	1475333	+	CENAFE_07660	mdlB	ABC-type multidrug transport system, ATPase and permease component	COG:COG1132, COG:V, RefSeq:WP_039999781.1, SO:0001217, UniParc:UPI0005879C57, UniRef:UniRef100_A0A2D3HCC8, UniRef:UniRef50_A0A083ZLZ4, UniRef:UniRef90_G2I6A7
contig_1	cds	1475443	1475820	-	CENAFE_07665		histidine triad nucleotide-binding protein	RefSeq:WP_007399936.1, SO:0001217, UniParc:UPI000207F8AA, UniRef:UniRef100_A0A2D3HC37, UniRef:UniRef50_P26724, UniRef:UniRef90_A0A070A9B8
contig_1	cds	1475848	1476258	-	CENAFE_07670	hisE	phosphoribosyl-ATP diphosphatase	RefSeq:WP_007399937.1, SO:0001217, UniParc:UPI000207F8AB, UniRef:UniRef100_A0A2D3HC20, UniRef:UniRef50_A0A257R084, UniRef:UniRef90_A0A318PUM8
contig_1	cds	1476290	1477051	-	CENAFE_07675	hisF	Imidazole glycerol phosphate synthase subunit HisF	COG:COG0107, COG:E, EC:4.3.2.10, GO:0000105, GO:0000107, GO:0005737, GO:0016829, RefSeq:WP_007399938.1, SO:0001217, UniParc:UPI000207F8AC, UniRef:UniRef100_A0A2D3HC84, UniRef:UniRef50_Q2RNA7, UniRef:UniRef90_A9GZW9
contig_1	cds	1477051	1478403	-	CENAFE_07680	hisA	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	COG:COG0106, COG:E, RefSeq:WP_007399939.1, SO:0001217, UniParc:UPI000207F8AD, UniRef:UniRef100_A0A2D3HC71, UniRef:UniRef50_A0A7H1NUN0, UniRef:UniRef90_G2I6A3
contig_1	cds	1478400	1479074	-	CENAFE_07685	hisH	imidazole glycerol phosphate synthase subunit HisH	COG:COG0118, COG:E, RefSeq:WP_007399940.1, SO:0001217, UniParc:UPI000207F8AE, UniRef:UniRef100_A0A2D3HC19, UniRef:UniRef50_Q0BPX1, UniRef:UniRef90_A0A2D3HC19
contig_1	cds	1479083	1479463	-	CENAFE_07690		hypothetical protein	RefSeq:WP_034928623.1, SO:0001217, UniParc:UPI0004D4DDE3, UniRef:UniRef100_A0A070A9C3, UniRef:UniRef50_G2I6A1, UniRef:UniRef90_A0A070A9C3
contig_1	cds	1479460	1480056	-	CENAFE_07695	hisB	imidazoleglycerol-phosphate dehydratase HisB	COG:COG0131, COG:E, EC:4.2.1.19, KEGG:K01693, RefSeq:WP_007399942.1, SO:0001217, UniParc:UPI000207F8B0, UniRef:UniRef100_A0A2D3HC18, UniRef:UniRef50_Q5NMD3, UniRef:UniRef90_G2I6A0
contig_1	cds	1480241	1480831	+	CENAFE_07700		Putative NAD(P)H nitroreductase	RefSeq:WP_112210204.1, SO:0001217, UniParc:UPI0007DD99E9, UniRef:UniRef100_A0A181CD00, UniRef:UniRef50_A0A506URP8, UniRef:UniRef90_A0A181CD00
contig_1	cds	1480871	1482061	+	CENAFE_07705	ubiM	5-demethoxyubiquinol-8 5-hydroxylase UbiM	RefSeq:WP_007399944.1, SO:0001217, UniParc:UPI000207F8B2, UniRef:UniRef100_A0A2D3HC04, UniRef:UniRef50_A0A511BPX9, UniRef:UniRef90_A0A070AGB3
contig_1	rRNA	1482557	1484045	+	CENAFE_07710	16S_rrna	16S ribosomal RNA	GO:0003735, GO:0005840, RFAM:RF00177, SO:0001000
contig_1	tRNA	1484216	1484292	+	CENAFE_07715	Ile_trna	tRNA-Ile(gat)	SO:0000263
contig_1	tRNA	1484332	1484407	+	CENAFE_07720	Ala_trna	tRNA-Ala(tgc)	SO:0000254
contig_1	rRNA	1484801	1487541	+	CENAFE_07725	23S_rrna	23S ribosomal RNA	GO:0003735, GO:0005840, RFAM:RF02541, SO:0001001
contig_1	rRNA	1487654	1487769	+	CENAFE_07730	5S_rrna	5S ribosomal RNA	GO:0003735, GO:0005840, RFAM:RF00001, SO:0000652
contig_1	tRNA	1487791	1487867	+	CENAFE_07735	fMet_trna	tRNA-fMet(cat)	SO:0000266
contig_1	cds	1488364	1488675	+	CENAFE_07740		hypothetical protein	RefSeq:WP_225063176.1, SO:0001217, UniParc:UPI0002DD1810, UniRef:UniRef100_A0A181CEI0, UniRef:UniRef50_A0A181CEI0, UniRef:UniRef90_A0A181CEI0
contig_1	cds	1488660	1489505	-	CENAFE_07745	istB	IS21-like element helper ATPase IstB	RefSeq:WP_007396167.1, SO:0001217, UniParc:UPI000207F854, UniRef:UniRef100_A0A070ABR2, UniRef:UniRef50_A0A401J958, UniRef:UniRef90_A0A070ABR2
contig_1	cds	1489502	1490728	-	CENAFE_07750	istA	IS21 family transposase	RefSeq:WP_010511379.1, SO:0001217, UniParc:UPI000237F157, UniRef:UniRef100_A0A070A8W8, UniRef:UniRef50_A0A0H3X362, UniRef:UniRef90_A0A070A8W8
contig_1	cds	1491516	1491986	+	CENAFE_07755		hypothetical protein	RefSeq:WP_139064302.1, SO:0001217, UniParc:UPI0007E091B4, UniRef:UniRef100_A0A181C5R0, UniRef:UniRef50_A0A181C5R0, UniRef:UniRef90_A0A181C5R0
contig_1	cds	1492241	1492630	-	CENAFE_07760		Efflux pump membrane transporter BepG	SO:0001217, UniParc:UPI0005879EFC, UniRef:UniRef100_A0A181C5R3, UniRef:UniRef50_A0A181C5R3, UniRef:UniRef90_A0A181C5R3
contig_1	cds	1492842	1493717	-	CENAFE_07765		IS3 family transposase	SO:0001217, UniParc:UPI000207F9B4, UniRef:UniRef100_A0A181C5P4, UniRef:UniRef50_A0A2H1SXG2, UniRef:UniRef90_A0A1D8UQZ1
contig_1	cds	1494216	1494917	+	CENAFE_07770		thiol:disulfide oxidoreductase	RefSeq:WP_007399369.1, SO:0001217, UniParc:UPI000207F9B6, UniRef:UniRef100_A0A2D3HFE9, UniRef:UniRef50_P77526, UniRef:UniRef90_A0A070A695
contig_1	cds	1494990	1495607	-	CENAFE_07775		Glutathione S-transferase	SO:0001217, UniParc:UPI000207F9B7, UniRef:UniRef100_A0A2D3HIM8, UniRef:UniRef50_A0A679KC81, UniRef:UniRef90_A0A2D3HIM8
contig_1	cds	1495673	1496230	+	CENAFE_07780		TetR/AcrR family transcriptional regulator	RefSeq:WP_039999417.1, SO:0001217, UniParc:UPI000587248E, UniRef:UniRef100_A0A2D3HFD9, UniRef:UniRef50_A0A2S3VXY5, UniRef:UniRef90_A0A2D3HFD9
contig_1	cds	1496290	1496688	-	CENAFE_07785		hypothetical protein	SO:0001217, UniParc:UPI0007E13793, UniRef:UniRef100_A0A181C5P8, UniRef:UniRef50_A0A181C5P8, UniRef:UniRef90_A0A181C5P8
contig_1	cds	1496740	1498263	+	CENAFE_07790	istA	IS21 family transposase	COG:COG4584, COG:X, RefSeq:WP_035366403.1, SO:0001217, UniParc:UPI0003200FC2, UniRef:UniRef100_A0A149S7G2, UniRef:UniRef50_Q46087, UniRef:UniRef90_A0A1D8UYH8
contig_1	cds	1498253	1499032	+	CENAFE_07795	istB	IS21-like element helper ATPase IstB	COG:COG1484, COG:L, RefSeq:WP_003630803.1, SO:0001217, UniParc:UPI0002457C59, UniRef:UniRef100_A0A149UZL0, UniRef:UniRef50_A0A4Q3ZHH4, UniRef:UniRef90_A0A6V8IKZ0
contig_1	cds	1499718	1503413	+	CENAFE_07800		hypothetical protein	SO:0001217, UniParc:UPI0007DFBB82, UniRef:UniRef100_A0A2D3HFG1, UniRef:UniRef50_A0A2D3HFG1, UniRef:UniRef90_A0A2D3HFG1
contig_1	cds	1503410	1504573	+	CENAFE_07805		hypothetical protein	SO:0001217, UniParc:UPI0002F8328E, UniRef:UniRef100_A0A2D3HFE8, UniRef:UniRef50_A0A7W8UUJ2, UniRef:UniRef90_A0A2D3HFE8
contig_1	cds	1505770	1506627	+	CENAFE_07810		Ribosomal protein S6--L-glutamate ligase	RefSeq:WP_112209700.1, SO:0001217, UniParc:UPI0007E027BE, UniRef:UniRef100_A0A181C5A2, UniRef:UniRef50_M4SHX2, UniRef:UniRef90_A0A181C5A2
contig_1	cds	1506686	1507516	+	CENAFE_07815		IS5-like element IS1032 family transposase	COG:COG3293, COG:X, RefSeq:WP_039998273.1, SO:0001217, UniParc:UPI00030568FB, UniRef:UniRef100_A0A2D3HGD9, UniRef:UniRef50_A0A173L1H7, UniRef:UniRef90_Q44566
contig_1	cds	1507645	1508358	+	CENAFE_07820		hypothetical protein	RefSeq:WP_146750217.1, SO:0001217, UniParc:UPI0007E1B79C, UniRef:UniRef100_A0A181C641, UniRef:UniRef50_A0A181C641, UniRef:UniRef90_A0A181C641
contig_1	cds	1508897	1509253	+	CENAFE_07825		DUF4096 domain-containing protein	SO:0001217, UniParc:UPI0007E12960, UniRef:UniRef100_A0A181C639, UniRef:UniRef50_G2I018, UniRef:UniRef90_A0A181C639
contig_1	cds	1509181	1509444	-	CENAFE_07830		hypothetical protein	
contig_1	cds	1509678	1510025	+	CENAFE_07835	tnpB	IS66 family insertion sequence element accessory protein TnpB	COG:COG3436, COG:X, RefSeq:WP_010510701.1, SO:0001217, UniParc:UPI0001D32240, UniRef:UniRef100_A0A0U5B8Y7, UniRef:UniRef50_A0A147I4V7, UniRef:UniRef90_A0A0U5B8Y7
contig_1	cds	1510140	1511699	+	CENAFE_07840		hypothetical protein	PFAM:PF13005.10
contig_1	cds	1512191	1513417	+	CENAFE_07845	istA	IS21 family transposase	RefSeq:WP_010511379.1, SO:0001217, UniParc:UPI000237F157, UniRef:UniRef100_A0A070A8W8, UniRef:UniRef50_A0A0H3X362, UniRef:UniRef90_A0A070A8W8
contig_1	cds	1513414	1514259	+	CENAFE_07850	istB	IS21-like element helper ATPase IstB	RefSeq:WP_007396167.1, SO:0001217, UniParc:UPI000207F854, UniRef:UniRef100_A0A070ABR2, UniRef:UniRef50_A0A401J958, UniRef:UniRef90_A0A070ABR2
contig_1	cds	1514618	1514977	+	CENAFE_07855		hypothetical protein	
contig_1	cds	1516294	1517313	+	CENAFE_07860		Chromosome-partitioning protein Spo0J	KEGG:K03497, SO:0001217, UniRef:UniRef50_A0A0W1DN58, UniRef:UniRef90_A0A181C8L1
contig_1	cds	1518194	1518949	-	CENAFE_07865		hypothetical protein	SO:0001217, UniParc:UPI0007DD5A50, UniRef:UniRef100_A0A2D3HFP4, UniRef:UniRef50_A0A070A427, UniRef:UniRef90_A0A070A427
contig_1	cds	1519943	1521289	+	CENAFE_07870		Sigma70-r4 domain-containing protein	SO:0001217, UniParc:UPI0007DD35AF, UniRef:UniRef100_A0A181C8R1, UniRef:UniRef50_A0A2D3HFT0, UniRef:UniRef90_A0A2D3HFT0
contig_1	cds	1521218	1522048	-	CENAFE_07875		IS5-like element IS1032 family transposase	COG:COG3293, COG:X, RefSeq:WP_039998273.1, SO:0001217, UniParc:UPI00030568FB, UniRef:UniRef100_A0A2D3HGD9, UniRef:UniRef50_A0A173L1H7, UniRef:UniRef90_Q44566
contig_1	cds	1522082	1522189	-	CENAFE_07880		hypothetical protein	SO:0001217, UniParc:UPI0007E26974, UniRef:UniRef100_A0A181C591, UniRef:UniRef50_A0A181C591, UniRef:UniRef90_A0A181C591
contig_1	cds	1522962	1524395	+	CENAFE_07885	appC	cytochrome ubiquinol oxidase subunit I	COG:C, COG:COG1271, RefSeq:WP_039999480.1, SO:0001217, UniParc:UPI0002D34D18, UniRef:UniRef100_A0A2D3HFC6, UniRef:UniRef50_A0A1Y5SPY7, UniRef:UniRef90_A0A1Y0UY74
contig_1	cds	1524399	1525418	+	CENAFE_07890	cydB	cytochrome d ubiquinol oxidase subunit II	RefSeq:WP_007399395.1, SO:0001217, UniParc:UPI000207FAD2, UniRef:UniRef100_A0A2D3HFF1, UniRef:UniRef50_A0A0U5F6R9, UniRef:UniRef90_A0A0U5F6R9
contig_1	cds	1525405	1525554	+	CENAFE_07895		DUF2474 domain-containing protein	RefSeq:WP_007399396.1, SO:0001217, UniParc:UPI000207FAD3, UniRef:UniRef100_A0A2D3HFD8, UniRef:UniRef50_A0A0U5ER15, UniRef:UniRef90_A0A2D3HFD8
contig_1	cds	1525610	1526143	+	CENAFE_07900		Conserved nitrate reductase-associated protein (Nitr_red_assoc)	RefSeq:WP_007399397.1, SO:0001217, UniParc:UPI000207FAD4, UniRef:UniRef100_A0A2D3HFI7, UniRef:UniRef50_A0A8I0UFX9, UniRef:UniRef90_A0A2D3HFI7
contig_1	cds	1526167	1528470	+	CENAFE_07905		formate dehydrogenase	RefSeq:WP_112209703.1, SO:0001217, UniParc:UPI0007E038A8, UniRef:UniRef100_A0A181C5B7, UniRef:UniRef50_A0A0U5ER02, UniRef:UniRef90_A0A347WG11
contig_1	cds	1528830	1529453	+	CENAFE_07910		Molybdenum cofactor guanylyltransferase	EC:2.7.7.77, KEGG:K03752, RefSeq:WP_034931836.1, SO:0001217, UniParc:UPI0004D54DE5, UniRef:UniRef100_A0A070A8V8, UniRef:UniRef50_A0A365YSE3, UniRef:UniRef90_A0A070A8V8
contig_1	cds	1529447	1529611	+	CENAFE_07915		hypothetical protein	SO:0001217, UniParc:UPI0007E22516, UniRef:UniRef100_A0A181C5B0, UniRef:UniRef50_A0A181C5B0, UniRef:UniRef90_A0A181C5B0
contig_1	cds	1529675	1530484	+	CENAFE_07920	fdhD	formate dehydrogenase accessory sulfurtransferase FdhD	RefSeq:WP_034931838.1, SO:0001217, UniParc:UPI0004D41F8F, UniRef:UniRef100_A0A070A2R9, UniRef:UniRef50_G6XHG3, UniRef:UniRef90_A0A070A2R9
contig_1	cds	1530436	1530597	-	CENAFE_07925		hypothetical protein	SO:0001217, UniParc:UPI0007DFDDAE, UniRef:UniRef100_A0A181C5B2, UniRef:UniRef50_A0A181C5B2, UniRef:UniRef90_A0A181C5B2
contig_1	cds	1530602	1530751	-	CENAFE_07930		hypothetical protein	SO:0001217, UniParc:UPI0007DF7BF3, UniRef:UniRef100_A0A181C597, UniRef:UniRef50_A0A181C597, UniRef:UniRef90_A0A181C597
contig_1	cds	1530748	1530999	-	CENAFE_07935		hypothetical protein	SO:0001217, UniParc:UPI0007E0477F, UniRef:UniRef100_A0A181C5C3, UniRef:UniRef50_A0A181C5C3, UniRef:UniRef90_A0A181C5C3
contig_1	cds	1531081	1531917	-	CENAFE_07940	tnp-IS5	IS5 family transposase	COG:COG3293, COG:X, RefSeq:WP_034926457.1, SO:0001217, UniParc:UPI00054DC166, UniRef:UniRef100_UPI00054DC166, UniRef:UniRef50_A0A173L1H7, UniRef:UniRef90_W5Y9L3
contig_1	cds	1532070	1532900	+	CENAFE_07945		IS5-like element IS1032 family transposase	COG:COG3293, COG:X, RefSeq:WP_039998273.1, SO:0001217, UniParc:UPI00030568FB, UniRef:UniRef100_A0A2D3HGD9, UniRef:UniRef50_A0A173L1H7, UniRef:UniRef90_Q44566
